Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2024-08-16,526.0245971679688,532.2480783702886,523.2718895114789,530.4927859051207,14776700
2024-08-19,527.8797607421875,530.2534081865273,521.3769906400114,525.4761025731007,9879700
2024-08-20,525.33642578125,529.6849369159322,524.4886989518025,526.9521349229415,7944400
2024-08-21,533.744140625,537.9729743095602,525.5359335970294,525.7553832138777,13423300
2024-08-22,530.5227661132812,542.7902141551943,527.1916362087563,535.5793606781577,15708300
2024-08-23,526.6031494140625,538.4417418614877,523.6709248971505,535.4995340602896,11323900
2024-08-26,519.7413330078125,526.6031363206736,513.5876732511208,526.2041702012604,9584000
2024-08-27,517.7266235351562,522.6236675283147,513.9466724281382,517.606945881941,6282700
2024-08-28,515.4127807617188,519.7113753296502,511.09421962835097,516.3003798185057,9106100
2024-08-29,516.8489379882812,525.8052213752129,514.3156798736528,517.6767591369255,8317400
2024-08-30,519.9308471679688,522.1549281173368,513.837026073228,519.9707194315399,9157500
2024-09-03,510.40606689453125,524.0997225062756,507.27435965653467,518.2652239654169,12459100
2024-09-04,511.3834533691406,515.223304093467,502.73640830596844,504.7311169813553,8335200
2024-09-05,515.4925537109375,520.2499534305978,509.79766890602514,510.36616818924125,8640900
2024-09-06,498.94647216796875,523.1921855093276,496.9318272475794,520.4993164684229,14744500
2024-09-09,503.45452880859375,509.9772045756239,500.751676509204,504.82089944691495,11047800
2024-09-10,503.45452880859375,512.8196706618348,498.70711219354445,506.81560821803276,9899000
2024-09-11,510.4758605957031,511.76245622202606,494.28881906904013,505.66863578869425,10782500
2024-09-12,524.20947265625,525.3165823557075,513.85692863316,515.6821043146266,11993300
2024-09-13,523.2320556640625,526.1842465755389,515.7419144489008,518.9634105254878,10321400
2024-09-16,532.3765869140625,533.1951441126126,516.5234847252611,523.6513423732874,9527600
2024-09-17,535.411376953125,541.1815528247878,529.6711185711189,536.6891766997394,11690800
2024-09-18,537.0386962890625,543.278108456814,532.9955693907114,536.1601821813024,10323500
2024-09-19,558.15283203125,561.1178323859846,545.5941870565406,549.0682722628771,15647000
2024-09-20,560.3989868164062,563.5436747416974,555.3575542597183,559.0512982379992,22066800
2024-09-23,563.4537963867188,573.0075909949846,561.4571846215243,568.535200139111,12830700
2024-09-24,562.3756713867188,566.7881663385376,553.251140972108,565.7199717295323,12993000
2024-09-25,567.34716796875,575.9026560047768,562.764917527023,563.0943755026146,16543400
2024-09-26,566.8779907226562,576.421791707134,561.3972407130617,574.7545771548597,14400800
2024-09-27,566.3988037109375,569.8729495717097,563.5536563544842,569.1341520453253,9398400
2024-09-30,571.47021484375,573.706410244188,563.8431433708773,566.7382547675098,12792300
2024-10-01,575.4933471679688,582.052223949219,569.1341437441329,577.0007987585797,15259300
2024-10-02,571.839599609375,575.0241978646806,568.3755073868431,573.8861145161185,6524700
2024-10-03,581.78271484375,582.3716811685491,567.7664618304881,569.1840999965109,11581000
2024-10-04,594.930419921875,595.8388514800449,580.4449915774629,582.7410829589448,14169500
2024-10-07,583.7893676757812,601.9285692599291,583.0505701091017,597.2065408042621,12014200
2024-10-08,591.8855590820312,592.5544069282686,584.9772388569517,588.6909682347708,7857400
2024-10-09,589.5095825195312,593.383013995398,580.6246363035814,592.9836672926635,9529700
2024-10-10,582.8408813476562,589.2300017888213,581.5331032114448,586.5745352205768,7740400
2024-10-11,588.9505615234375,590.2084366715601,581.722836757389,583.8392403320302,8587100
2024-10-14,589.419677734375,599.0832703101336,588.9604960748801,593.21322748736,8252000
2024-10-15,585.2767944335938,589.609407732317,579.1571746540536,589.1601579101996,9564200
2024-10-16,575.8128051757812,581.0938820809059,573.0575322321221,580.4150414195622,11268400
2024-10-17,575.9525756835938,583.9789326282403,574.2255260943747,582.3417573737693,8701200
2024-10-18,575.4933471679688,582.9806410828543,574.2754432717226,580.1155081526317,7694300
2024-10-21,574.1856079101562,576.2621012910602,568.1458692618588,575.0541901204554,8171900
2024-10-22,581.0239868164062,582.5414311786456,571.150727517959,573.3170341117068,8544500
2024-10-23,562.7350463867188,584.0089423449544,561.5470599470716,578.9874344994295,14248400
2024-10-24,566.818115234375,567.9162272782188,560.568710969321,566.1691920700792,7184700
2024-10-25,572.27880859375,580.3051654129531,570.7513714491723,572.9576492363118,11337900
2024-10-28,577.1804809570312,582.7610374446309,573.147347275715,581.0140022146043,10925100
2024-10-29,592.2749633789062,592.6642563781992,574.4252487176307,579.1672018209299,13019100
2024-10-30,590.79736328125,600.18146222204,588.3814802937598,599.961803260404,26864900
2024-10-31,566.6184692382812,588.9006638234266,562.0562040483729,584.0089406317576,26838400
2024-11-01,566.1990966796875,572.6980772551971,561.6069143240354,566.6483464807679,15303200
2024-11-04,559.7301635742188,567.7266038519388,556.9449119547328,563.144352806453,12064600
2024-11-05,571.460205078125,572.5084140245058,565.7099536866323,566.3388912408113,9775400
2024-11-06,571.0808715820312,572.0292743628759,554.229463302176,561.7966390012363,18305400
2024-11-07,590.6976318359375,593.7923558507847,574.2355767751123,575.9127234281675,14653700
2024-11-08,588.3416137695312,592.0951926933623,583.5297721190619,590.5378379587844,9415700
2024-11-11,582.1820068359375,586.00553531121,575.5333166694651,585.366604942105,10209100
2024-11-12,583.8292236328125,598.6440480490492,579.3967433041139,587.5428920783899,16287700
2024-11-13,579.0173950195312,584.6478546567904,574.1955606863224,581.6229586734983,10757600
2024-11-14,576.1821899414062,579.7761276375875,572.0392571340474,576.0224878119504,11053700
2024-11-15,553.141357421875,571.6000240070317,550.5657111050427,570.252274465218,17712900
2024-11-18,553.4608154296875,558.9514978806496,549.1581194372038,556.0962966980143,14346700
2024-11-19,560.1394653320312,560.4788552047905,549.6671856118743,550.9250607524925,9522400
2024-11-20,564.5619506835938,565.390500678348,553.2611210117975,561.9763116905509,9797300
2024-11-21,562.1360473632812,569.0343137249589,548.1197947446825,568.555146432614,11154700
2024-11-22,558.1927490234375,562.8748059092092,553.650469580645,562.5952510232509,9164000
2024-11-25,564.152587890625,571.6199568654145,555.4473903786079,561.1476776202871,13599800
2024-11-26,572.5682983398438,576.5216113243557,564.2424619188627,565.0410943888924,10356600
2024-11-27,568.2356567382812,574.0058324070926,563.1442607498313,573.9160190095296,7200200
2024-11-29,573.3470458984375,577.4800469055187,565.9396332575727,568.0360512532919,7130500
2024-12-02,591.82568359375,593.4928373290564,574.5949145977398,576.5216376072835,12522400
2024-12-03,612.6104125976562,613.1594686318281,590.2483370618503,593.9919840199593,14907200
2024-12-04,612.7401733398438,616.7333966061125,604.0748252320993,611.9215552584485,14697000
2024-12-05,607.8983764648438,618.8498233695451,606.0215565844734,616.0345935489895,8081200
2024-12-06,622.7132568359375,628.7230165931262,607.4990854973933,609.0663720551125,16935500
2024-12-09,612.530517578125,625.3387984829403,605.143030037455,622.8629585822455,11426000
2024-12-10,618.2708129882812,624.5302104357933,611.7019431511976,616.5137848674528,10938900
2024-12-11,631.608154296875,637.318495591936,620.4770803388628,622.3139290288647,10837200
2024-12-12,629.7213745117188,635.5814254356923,626.1474831596408,630.4301936561714,7474700
2024-12-13,619.299072265625,630.0109365523356,615.8449726718511,626.1574292737397,8453300
2024-12-16,623.6851196289062,630.5890116598864,618.0301774865133,629.420007736044,10885600
2024-12-17,618.889404296875,631.8079039629248,615.9919576111723,625.613402725808,12897800
2024-12-18,596.6591796875,626.8023454819172,595.7899578806528,620.4480133143085,17075500
2024-12-19,595.0405883789062,610.9764221710803,594.4710877502442,609.8474217814187,14958100
2024-12-20,584.7297973632812,602.5739077699969,579.4844638542556,590.0550768385264,48989400
2024-12-23,599.3167724609375,600.5557214561685,585.7288858135305,589.0758836258183,10205800
2024-12-24,607.2097778320312,607.4495547417749,598.7473359909974,602.18421967186,4726100
2024-12-26,602.8136596679688,605.7610496183185,598.4076065348586,604.9417711960614,6081400
2024-12-27,599.27685546875,601.3150202583132,589.2757431165518,598.8771866170372,8084200
2024-12-30,590.7144165039062,596.4093617724204,585.059474705781,588.226639708199,7025900
2024-12-31,584.9895629882812,593.4420040553556,583.3310043759192,591.7435639321293,6019500
2025-01-02,598.7073364257812,604.3722793886026,587.2975045360681,589.1957790711948,12682300
2025-01-03,604.092529296875,608.9581953145173,595.8798046163633,604.2224186140523,11436800
2025-01-06,629.6398315429688,630.429107364017,605.0816634693568,611.2861653941472,14560800
2025-01-07,617.3407592773438,631.5380886830453,607.6893121042956,631.1384808399608,12071500
2025-01-08,610.1771240234375,615.8920714343907,602.2541800285583,612.8547955325016,10085800
2025-01-10,615.3125610351562,629.3500601048015,596.8090645204555,609.4877870994305,19256600
2025-01-13,607.789306640625,608.4286914350151,597.9180835402799,606.5603584516555,10785000
2025-01-14,593.7218017578125,604.9518013433293,588.0268559982835,604.5321917343676,13598000
2025-01-15,616.5714721679688,621.9067525765506,605.9609165618788,609.6676409065044,15524300
2025-01-16,610.756591796875,615.7022038454446,609.1680393269272,610.9564262093133,8355300
2025-01-17,612.225341796875,624.4144487016482,603.1333939973155,623.4952835439785,17280600
2025-01-21,615.9120483398438,620.9475463117574,608.4686584766922,617.2808256632173,11674000
2025-01-22,622.94580078125,633.1367466870842,618.8794110911601,622.745966355468,12274000
2025-01-23,635.88427734375,636.0341074215171,620.597889576449,626.8023305338492,9910200
2025-01-24,646.9144287109375,651.4204294754496,633.6362643025149,635.8343208926308,19065300
2025-01-27,659.29345703125,663.2799006811211,624.5443426754407,626.0530102379722,28399200
2025-01-28,673.7305908203125,681.9732572201489,658.8837538443346,665.4079784595224,20950100
2025-01-29,675.888671875,680.4446161433896,665.0782822378817,674.4000060630054,21377800
2025-01-30,686.3893432617188,710.1581749857351,675.4990076007216,696.200621832455,29322900
2025-01-31,688.5673828125,704.6730489182394,684.9706072332008,690.3857723381032,19331700
2025-02-03,696.840087890625,703.3742528890535,674.649807192235,675.3091937227201,21415700
2025-02-04,703.5640869140625,707.0809776947289,690.995251505304,701.8755866223114,13826300
2025-02-05,704.2434692382812,717.5016936715592,698.3886925528532,702.9246352066622,17778200
2025-02-06,711.3571166992188,718.2610086889607,702.8746730458445,705.2525623903425,13080700
2025-02-07,713.8848876953125,724.3655534509123,711.1173304150035,716.162829309228,16427100
2025-02-10,716.7623291015625,720.558939093694,710.697717393577,717.9212711485029,12904300
2025-02-11,719.16015625,723.0167104534308,709.4088221751414,712.6859358478964,12998000
2025-02-12,724.7352294921875,726.4536713486742,711.9665601009159,714.6641723225413,12016500
2025-02-13,727.9124145507812,728.3520258945355,717.4017457743258,720.8786940316196,12569100
2025-02-14,736.0151977539062,740.2514192957425,724.9750316832167,725.4945889979003,16901200
2025-02-18,715.7332153320312,736.3448822468013,705.8120494058986,735.3457711447024,21938700
2025-02-19,703.1444702148438,706.37157970015,694.7719139390767,703.4741329865286,17535500
2025-02-20,694.222412109375,705.0027993686539,693.0234665438812,696.6602457328806,12587400
2025-02-21,682.9423828125,703.2443277596083,681.7534381597311,695.9608297659651,15660400
2025-02-24,667.5361328125,686.6591347238324,661.8611888382964,685.6700244492644,15677000
2025-02-25,656.9155883789062,667.406255569748,641.2894751849396,665.3780306420172,20579700
2025-02-26,673.1011962890625,682.4029186886339,657.4151389833991,659.0636967789872,14488700
2025-02-27,657.6549072265625,688.0379111520425,656.9855198372225,681.8434098860729,12500000
2025-02-28,667.6060791015625,669.034800720811,642.0287972080544,657.4550757218477,17534200
2025-03-03,654.4677124023438,680.6444353602695,650.2614937084818,673.0811570323929,10843800
2025-03-04,639.4310913085938,649.1724243402481,623.0956495401799,644.9362031172728,21495200
2025-03-05,655.886474609375,658.9138106981253,637.09319610967,640.4302542191028,13770000
2025-03-06,627.371826171875,649.9817152601623,623.5552144493282,647.4239932814962,13446500
2025-03-07,625.1038208007812,634.2257099756501,600.0761000698269,624.8141005363861,21375700
2025-03-10,597.4584350585938,609.5676566741505,586.3483245399041,607.5294919896663,21999900
2025-03-11,605.171630859375,614.3834063038594,592.8026300616355,594.5210719524441,17401500
2025-03-12,619.00927734375,632.7670568528157,608.8083309497569,629.3401130606143,15747000
2025-03-13,590.114990234375,619.9484328172048,585.988656544404,619.6986550441117,16480300
2025-03-14,607.5999755859375,608.8599853515625,594.780029296875,602.7999877929688,12364500
2025-03-17,604.9000244140625,613.0999755859375,598.0,607.4600219726562,15473900
2025-03-18,582.3599853515625,600.25,574.6599731445312,600.0499877929688,20297700
2025-03-19,584.0599975585938,592.3200073242188,574.77001953125,584.280029296875,20537500
2025-03-20,586.0,610.2000122070312,579.510009765625,582.760009765625,24336500
2025-03-21,596.25,597.5399780273438,580.9500122070312,583.4199829101562,25015900
2025-03-24,618.8499755859375,622.5399780273438,612.2000122070312,614.969970703125,15741300
2025-03-25,626.3099975585938,633.8800048828125,621.1799926757812,626.760009765625,15312500
2025-03-26,610.97998046875,626.75,606.6099853515625,624.8900146484375,12609800
2025-03-27,602.5800170898438,614.25,600.0999755859375,602.0,10436500
2025-03-28,576.739990234375,601.75,573.9199829101562,600.3099975585938,17602800
2025-03-31,576.3599853515625,578.7000122070312,553.2999877929688,563.5,21124700
2025-04-01,586.0,589.9099731445312,570.0,570.8400268554688,12836600
2025-04-02,583.9299926757812,592.6599731445312,573.3599853515625,574.9099731445312,13470800
2025-04-03,531.6199951171875,552.5599975585938,530.2999877929688,546.219970703125,34777500
2025-04-04,504.7300109863281,518.0,494.20001220703125,506.6199951171875,38589800
2025-04-07,516.25,539.3699951171875,481.8999938964844,485.1000061035156,36606100
